what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457562927402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457562927605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457562927980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457562928433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457562928668
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457562930793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457562932637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457562935777
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457562942871
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457562944215
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457562944372
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457562964029
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457562968967
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457562971779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457562974998
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457562975764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457562978280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457562978764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457562990311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457562994327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457562994483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457562994624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457562994765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457562994905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457562995249
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457562998765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563000156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563003031
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563011562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457563014563
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563015422
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563019016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457563022688
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457563026485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563027845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563034736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563035751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563039876
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1457563043205
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563043362
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457563046195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563048164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563048508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563050758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563051571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563051618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563054711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563057368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563057415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563060102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563085213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563085494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563090260
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1457563096307
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563099460
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457563102507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457563103804
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457563106210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563107601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563110023
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563110148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563111117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563112007
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457563117242
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1457563122273
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563122414
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457563123633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563124711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563127211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563129868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563132336
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563136936
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563136967
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563136967
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563138201
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457563173781
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457563180735
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457563181282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457563181829
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457563185469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563187204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563190438
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563194267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457563195642
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457563196392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563197876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563200986
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563201001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563203689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563208533
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457563212721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563218784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563221752
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1457563228815
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1457563239503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563239816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563239894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563239910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563268520
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457563268552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563271724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563490716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563491122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563494778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563497060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563800287
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563804307
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457563808866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563813342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563816706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563823450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563823566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563823594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563861507
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457563861527
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457563865868
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1457563866492
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1457563866516
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457563870608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563872760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563873012
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --sidp=0x1109060, --id=0x0, --timestamp=1457510992] return code: 8",1457563874114
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457563884332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457563889276
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457563925086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563929282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563946249
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563947641
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457563948881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457563960433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457564066835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457564085727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457564086729
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457564118330
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564121502
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564163739
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457564174391
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564174459
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564174503
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564204149
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564204149
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457564216393
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564216449
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564216493
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457564268962
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564269018
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564269066
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564278099
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457564280387
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564280443
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564280487
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564286091
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564286091
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564289120
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564290084
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457564296417
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564296477
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564296525
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564307285
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564307345
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1457564307349
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564310333
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564310333
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564368190
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564374355
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564376431
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564377259
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564383663
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564383663
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564384715
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457564387487
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564387515
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564389311
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564390219
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564391735
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564394959
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564394959
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457564396167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457564558568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457565419510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457565424944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566161274
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457566162610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566172348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566173698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566178208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566185191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566185943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566186578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566187038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566456879
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457566459096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457566466476
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457566468320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457566468529
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457566471825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566473306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566479515
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457566483105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457566498039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457566499568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457566500173
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457566500392
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457566504354
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1457566504893
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457566507195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457566514513
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457566518772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566520587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566525573
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457566527175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457566529906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566542795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457566546714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457567188992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569234833
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457569326909
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1457569328460
