what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577012089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577016768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577017357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577021823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577024995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577027599
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457577028026
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457577031133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577106351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577188619
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457577188625
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457577189177
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457577194399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457577200005
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457577201975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457577202388
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1457577205076
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1457577208705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457577210149
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1457577212228
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457577215186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457577219461
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457577219881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457577220930
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457577224099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577225479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577230196
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457577241286
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457577244099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577245859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577248509
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457577248941
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457577252055
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457577275441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457577279572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457577280736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577291133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577533631
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457577536726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577539369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577559113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577560906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577632911
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457577645510
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457577645562
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457577646556
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457577671143
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457577671192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577726299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577813963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457577814718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457580128089
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457580130035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457580131539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457580213955
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580215147
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457580216818
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580219152
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580219166
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580221745
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580221745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457580227246
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457580266979
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580281512
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580295587
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580295587
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457580296655
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580302296
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580302349
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457580310682
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580322035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457580417066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457580620327
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457580624748
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580624911
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580624965
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457580652259
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580652319
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580652363
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457580758759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457580759784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581369083
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457581376426
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457581377695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581490016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581502768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581528195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581593665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581759844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581763532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581817093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581818679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581821676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581877362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581877413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581877556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457581881611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582148941
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457582149065
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457582152020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582156335
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457582172849
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457582172913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582172954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582173271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582177861
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457582177985
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457582178477
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457582178477
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457582179540
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457582180090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457582182701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457582184689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582189719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582193518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582194169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582198541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582201597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582202910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582205180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582206678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582212556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582213526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582216550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582218236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582218470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582225023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582227016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582231288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582233540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582237680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582256509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582257325
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457582267632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457582269989
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457582270325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582271414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582282108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582282881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582289869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582290572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582297147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582301030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582302049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582307141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582308123
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457582309374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582312439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582316282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582322940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582325342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582330867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582331685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457582336631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582337004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582340307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582387055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582397652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582399787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582403132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582404246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582407629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582410608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582415197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582416069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582426226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582432238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582434452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582435963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582708081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582711602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582712377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582712541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582714282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582714706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582717934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582718472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582720474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582722220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582730186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582732876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582766055
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457582766164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582776347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582791072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582796373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582797170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582798434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457582959244
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457582959361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457582975861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457582985253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457582986463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457582990720
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457583027303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457583040284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1457583042242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457583045789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457583834116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457584196942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457586456901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457586461925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457586466136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457586468726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457586469686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457586470389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457586710277
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1457586713761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457586716105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457636337713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457636375568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457648459591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457648460613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457648462151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457648463010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457648690156
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457648691716
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457648696812
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457648696889
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457648696941
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457648723497
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457648724790
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457648726148
