what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457649750995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457649757011
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649764541
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649766142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457649767312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457649858153
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649861572
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457649869252
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649870870
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457649887444
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649888233
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649888292
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649913911
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649913911
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457649930175
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649930262
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649930310
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457649953489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457649964502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650198463
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457650200403
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650210954
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650211020
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457650214609
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650214788
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650214840
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650426938
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650426938
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457650478502
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650478589
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650478651
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650487065
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650487065
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650666955
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650670556
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650678167
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650679143
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650680853
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457650683121
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650688957
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650689359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457650695217
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457650697436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457650731625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650732990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650806377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650808462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650818172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650820564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650821390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650821871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650847115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650848499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650849387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650853590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650854566
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650856522
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650857867
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650859909
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457650862912
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650873738
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457650879473
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650883378
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650883443
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650888116
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650889732
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650925470
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650925470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457650926978
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650927156
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650927213
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650943033
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650943033
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650944189
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650944189
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457650946551
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650946770
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650946827
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650955231
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457650955231
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457650957764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650958316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650959523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650960099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457650987724
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1457651014986
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1457651015074
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651018331
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1457651018331
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651019415
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651019415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1457651019429
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651019923
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651019924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1457651019936
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457651021869
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651051272
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651051333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651057419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651058856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651067841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651069391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651072295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651072416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651073587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651073684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651076470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651079597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651081572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651082955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651083779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651105155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651138261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651226135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457651226155
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651232693
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457651242329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651247770
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651260320
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651260367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651260394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651260707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651264711
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457651264730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651268078
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651271940
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651272006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651272041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651272383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651276757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651281509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651298109
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457651310956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651311263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651317977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651320643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457651321273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651321640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651327604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651334061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457651334247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651334752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651335630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651340685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457651341177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651343767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651346059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457651347837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651348154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651360764
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1457651361309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457651361549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457651363548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651364034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651367284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651369616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651377049
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651377159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457651378808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651380983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651382742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457651382929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457651384799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651385144
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1457651389713
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457651390374
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457651391290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651396540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651401147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651405157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651406490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651426750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457651427544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651427986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651430946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651434412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651450890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457651465344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651467418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651606386
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457651610948
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651622691
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651622743
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457651624045
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651624240
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651624298
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651625472
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457651629341
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651632342
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457651632396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651662859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651665618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651684024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651725942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651728841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651729903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651730594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457651731039
