what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457574918106
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457574918249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457574918554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457574926517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457574938178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457574939376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457574941173
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457574944034
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1457574944766
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1457574945574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457574946009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457574946346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457574952767
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457574957545
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1457574958026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457574958252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457574958928
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457574966902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457574967161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457574971866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457574981063
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457574988225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457574990127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457574994560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575006229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575009042
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457575009569
error,log,,,"Unable to validate connection settings.",1457575018704
error,log,,,"Unable to validate connection settings.",1457575018727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575018771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575022387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575031250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575037644
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1457575037660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575041527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575048664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575053177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575053221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575053927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575056649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575058312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575061692
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457575065832
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1457575071120
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575073945
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575074036
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1457575075087
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1457575085207
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1457575085842
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575086627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1457575086762
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457575143187
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575162285
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575162363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1457575164082
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457575167947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457575168975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575178013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457575194703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1457575195732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1457575195968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1457575196300
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457575199527
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457575212054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457575214002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457575223904
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457575234089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575235963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575239102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575244626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575249829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575249864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575254256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575263180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575264313
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1457575264318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575273112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575275902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575282055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575282117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575284421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575306454
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457575306470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575307337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575319197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575324674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575327803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575333975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575334035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575337167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575367241
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457575367256
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457575370779
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457575377482
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1109060, /cygdrive/d/School/CapstoneECE492/git/GestureGloveCapstone/DE2Component_restored/Software/ModernUSB/ModernUSB.elf] return code: 134",1457575379385
error,log,,,"Downloading ELF Process failed",1457575379387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575379402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575383143
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1457575385490
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1457575385525
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1457575386940
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1457575389427
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1457575390623
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1457575391553
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1457575392294
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1457575394432
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457575398066
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1457575399880
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457575409371
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1457575411217
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1457575413280
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575419422
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575423651
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575423651
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575424181
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575424181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575429196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575687550
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1457575687564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575689912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575691194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575696942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575886903
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1457575886919
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457575887689
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575894824
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575894874
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575897186
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575897186
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457575898767
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575919467
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575919515
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575929110
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575929110
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457575933308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575940890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575960867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575961497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575962685
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457575963104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457575964454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576032470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457576039351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576044669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576046891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576050784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576053410
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457576053844
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457576056875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576086913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576213887
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457576213899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576216406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576223295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576225857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576232374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576237573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576343914
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457576345957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457576347103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457576348290
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457576351342
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457576352744
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457576354483
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457576355222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576356091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576357581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576359379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576378843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576381435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576381532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576382115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457576391247
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457576412543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576413438
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457576415565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576420515
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457576427103
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457576429396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576430161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457576435616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457576437500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576440642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576445235
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457576445503
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457576450382
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1457576450638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457576451030
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457576451216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457576451576
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457576461216
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457576464871
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1457576471833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576472000
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1457576474092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1457576475194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457576476705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457576479776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576480166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576482889
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457576485696
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1457576487298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457576487708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457576489567
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457576490336
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457576491506
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1457576492363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457576497814
